Trade_Volume_Millions,Execution_Slippage_Bps
16.4135,41.7302
30.61,227.4885
33.9141,363.6072
44.2721,986.2786
29.5621,224.2241
14.55,45.4791
27.0009,160.646
35.6053,460.1912
39.2388,648.7305
47.2348,1224.6042
9.6186,21.3827
33.0812,339.0826
10.0954,37.4408
15.9618,47.6913
7.2239,34.6376
38.6724,601.521
45.7086,1048.8829
1.5934,0.3791
40.6941,694.2112
12.1636,29.8375
24.3998,129.2475
37.4361,554.8121
25.392,176.9274
11.6394,12.9762
45.3177,1059.6287
29.7198,251.5782
46.5697,1170.844
42.3474,803.6545
43.8417,966.0794
18.1495,44.6984
49.367,1429.6811
42.6345,842.5945
16.9466,32.2665
44.8311,1042.0399
37.7891,583.1551
36.2843,528.3211
0.4107,2.1539
1.2261,8.6858
34.7701,431.1266
14.0063,44.1329
3.0201,8.9854
14.369,28.098
41.9117,805.4059
23.5835,93.9854
30.8174,256.8987
40.0452,658.5732
16.2364,50.1742
0.6562,4.2465
16.2337,30.6443
47.8383,1259.1388
24.166,118.1184
28.5334,231.9675
38.0454,566.5697
5.8352,18.9981
36.7234,509.9995
14.9579,31.8045
19.4693,36.6839
13.5475,25.6443
7.7619,16.6127
18.1369,55.2013
4.8225,19.0613
42.2544,825.962
15.3667,38.0401
32.7155,329.66
14.9051,20.5777
10.6141,17.6925
35.7115,459.9783
31.2378,267.9074
10.9834,34.9875
30.6436,253.6442
0.3496,0.4181
8.928,34.3971
36.4149,495.12
20.5665,91.3497
10.2611,25.6011
25.3452,122.646
23.3143,99.7528
31.7334,287.5727
3.7197,20.5082
40.9855,748.2557
3.008,26.6809
22.7474,96.2515
35.5526,502.2958
17.3061,37.5681
45.5149,1056.4655
37.7861,565.7573
21.3598,69.3464
9.2729,31.2496
2.2676,13.3477
40.103,669.7957
9.7943,22.6357
13.5567,44.8192
0.6179,8.2667
1.0095,1.7103
11.5979,39.4656
43.6561,959.6097
39.0631,640.0646
38.5167,627.8807
41.369,776.2054
9.412,16.9275
48.9554,1437.4242
11.6864,13.9554
7.5815,14.9171
14.8028,51.8385
26.5696,144.0655
6.3091,21.6175
36.9572,520.5185
18.6392,34.9514
28.464,192.806
36.7384,475.3642
45.1045,1049.7903
40.9854,729.4205
26.9197,179.9728
49.5595,1515.9168
26.534,150.6394
26.845,177.6445
8.0086,-6.3315
7.5212,24.0184
8.5182,29.8156
29.6319,224.9777
20.8171,43.3652
19.3556,64.0262
6.4652,21.1449
19.1164,63.2836
18.9617,55.7126
31.0786,280.0641
19.4816,42.1585
20.9962,81.7809
13.6999,44.9524
6.662,11.7125
15.0705,31.3953
2.234,7.8966
10.2651,18.1598
16.3151,39.945
7.3677,21.6608
33.282,343.9659
14.1102,43.946
30.8148,281.9719
32.2299,324.9425
22.4197,114.6183
22.5104,88.2623
29.115,208.1922
13.1966,33.3652
1.1601,6.1496
32.2867,345.6815
30.4654,253.3077
23.8714,122.575
43.8007,919.6253
25.4804,121.8794
15.2444,27.3635
35.7053,458.9665
48.1239,1341.063
36.8703,546.5708
45.4515,1066.9441
5.7244,18.1905
6.1372,16.8797
7.8148,19.7996
35.1724,418.2993
19.5464,41.7549
23.9378,109.9723
13.1698,22.7915
36.8317,523.807
42.2829,816.6759
8.0947,15.642
9.7174,23.4238
17.0361,30.6318
14.0803,34.2383
26.6237,173.4342
37.6537,536.6503
39.6844,622.328
10.5016,28.0573
8.8615,18.9632
18.2483,33.5124
7.4714,9.5403
4.6807,18.8215
12.2048,15.6473
19.7578,88.52
29.4333,208.263
36.1916,483.6112
11.2183,24.8604
40.9513,708.9544
1.7802,15.3827
22.2579,72.4991
31.6905,342.293
14.6341,20.0306
34.2162,422.0465
43.366,893.3819
4.5594,22.478
25.6768,146.3585
1.0366,0.4551
14.0508,47.9168
6.9333,11.2083
31.2513,280.4311
12.5093,17.4543
14.1917,30.2512
10.361,28.5131
12.2657,22.3341
11.333,12.0278
34.9238,406.1168
47.7949,1285.8558
24.5625,104.8108
30.0594,257.9304
40.9235,715.1777
23.8577,116.915
15.171,25.963
47.5536,1324.7405
45.3172,1077.7739
11.096,31.3557
35.1835,421.4407
32.3923,335.9904
32.5167,323.4592
41.5471,776.9526
33.7379,379.3244
25.9484,123.7472
42.3187,821.6315
13.3156,20.483
33.9934,419.6755
35.1059,455.9371
43.529,904.3535
49.9156,1513.7065
27.9218,180.8552
24.2723,126.0739
30.0741,262.295
32.968,335.5271
35.6779,436.1245
14.1329,30.9461
24.4029,115.8701
18.6089,53.6144
2.0348,12.8539
30.5152,262.4814
43.7532,956.2007
46.0815,1120.892
25.9194,145.9775
38.3176,567.8019
35.6494,441.5241
11.522,31.2084
3.2392,4.0971
37.418,563.5932
14.2065,31.5015
27.5142,159.5032
26.2508,162.545
40.9119,746.1194
32.2678,324.5447
42.3727,842.0754
37.6366,533.7052
49.9916,1494.6527
43.2074,900.4627
10.6327,27.7412
48.0733,1293.5946
17.0727,34.9463
30.4312,278.5236
47.0734,1221.91
10.7868,24.4595
42.8792,925.6838
47.6623,1290.4777
42.7021,903.5758
40.9766,757.4432
13.3043,31.5337
20.4143,94.1142
38.0407,554.3542
5.9965,11.8851
44.4298,1016.4598
10.5918,20.0374
28.2839,201.9594
5.3425,18.8248
9.341,18.4656
29.3165,214.3264
31.7686,300.4599
13.5606,23.0475
6.043,21.5692
27.5228,181.5873
42.0478,847.6906
10.1521,21.7521
34.6091,420.4869
19.3555,64.7726
47.1601,1247.5165
4.2204,19.7483
2.0944,9.5915
6.303,13.2813
39.144,634.7106
46.1462,1151.6578
41.1416,730.7461
35.9198,478.1067
2.9735,11.8308
10.7692,30.8923
46.7754,1196.4495
31.1774,303.169
23.4694,127.9679
32.6504,310.0517
9.0118,15.4416
44.6542,1023.9224
32.8496,350.1013
23.6151,102.4366
22.923,96.0705
41.1366,731.301
15.4626,25.6448
6.9429,18.5955
9.3649,33.4974
4.1487,11.9759
25.4424,148.423
33.8952,377.4464
46.7059,1233.5293
37.5657,539.1962
29.1972,226.4112
43.2113,891.9847
44.6214,1010.458
35.648,475.2243
2.9086,3.5404
14.6589,46.7994
16.8757,36.2987
49.8693,1464.4897
23.2617,134.6544
38.1181,574.0026
40.7085,744.8445
32.6977,332.7861
1.012,7.6096
1.0655,5.0047
40.957,771.081
36.9881,565.4049
26.8522,152.6395
12.5184,43.42
4.427,19.1816
8.297,13.2802
29.0582,191.3121
27.3367,190.9358
47.0692,1200.5286
47.8681,1301.2818
28.8427,222.75
42.0875,853.9371
40.6313,713.3879
37.6436,542.7906
21.9232,95.5087
19.5314,62.5815
13.2803,30.3293
46.861,1201.2469
41.7378,785.861
8.9381,27.8917
12.6979,32.7253
29.1082,250.1197
20.7386,56.9421
10.7735,30.849
39.5787,660.141
0.1775,9.4773
17.2295,43.1684
46.4746,1171.2172
38.0623,554.202
20.1241,61.7842
46.4435,1199.6479
45.0501,1035.3329
2.7239,13.1142
6.4843,20.6394
19.4228,56.8205
46.4769,1176.9999
42.2258,851.6188
2.4833,16.5332
25.6653,144.1629
36.0406,461.5048
13.8685,28.4883
36.154,512.0801
18.5493,36.6674
13.7754,35.9649
19.689,55.2067
47.545,1226.5343
45.2742,1037.21
45.7062,1097.2107
45.8772,1133.7974
8.9959,28.449
44.8135,1074.2747
10.6926,10.1519
41.923,823.2686
27.1408,134.4435
12.0741,28.2683
19.9862,78.8975
21.7256,97.4314
36.6852,476.165
30.3405,214.5243
40.8574,703.8679
19.9006,43.8093
37.2052,512.2808
39.6609,684.0295
3.2509,12.0733
18.8443,51.2853
44.3109,1000.2691
35.2783,433.4738
20.9805,83.9415
9.2304,20.1293
4.9209,12.4818
11.5446,24.5617
12.3102,25.7923
18.596,58.6589
8.9284,22.0788
7.3878,15.2724
42.2159,797.5793
12.552,29.1549
28.1241,178.9652
10.045,23.9577
24.6385,125.3242
13.9079,42.773
4.4313,17.5421
49.1106,1410.8042
22.9445,88.6109
19.7131,66.1236
10.0362,20.5613
24.8188,109.7217
31.7974,276.0835
15.302,24.4975
24.0729,98.5074
11.9303,29.7774
26.4329,155.6905
39.382,628.0279
3.1047,3.4372
25.9402,130.9231
20.0282,62.6872
3.7947,16.9931
47.0314,1182.9699
13.0662,30.7311
28.2741,198.8325
18.6938,49.933
13.6295,31.7203
26.4063,168.888
34.4825,406.8006
39.2982,627.4753
31.7328,275.828
26.3622,171.2477
38.8854,621.2499
25.921,153.0146
48.7139,1373.7781
26.3844,162.8422
15.9306,38.4459
22.3735,101.244
24.5505,94.4173
14.246,35.1083
8.0213,9.7225
21.626,87.2743
44.8619,1018.7495
12.851,21.6439
18.1548,46.9837
37.9104,582.3146
4.2054,14.5641
41.271,751.3863
36.0419,510.1178
27.5332,152.2679
10.553,21.7232
4.7247,17.0108
11.6628,23.0554
38.0986,565.9999
46.6814,1142.0698
36.9206,526.7368
26.4281,154.6593
47.5391,1212.9372
41.4455,726.5204
32.8263,329.0259
1.9914,6.402
14.4579,15.6541
15.4797,35.723
17.4275,46.7941
19.5303,51.5152
46.9745,1203.4523
37.1194,515.5925
34.6276,403.5465
21.3831,88.8901
16.9437,35.6341
6.067,17.572
22.7294,87.8776
10.3466,20.9131
19.6114,52.1349
7.9039,22.6594
17.2654,14.1375
2.2447,18.5097
0.4006,6.1872
43.5085,879.1514
32.0991,320.9224
29.4246,243.2627
25.7383,146.0972
36.3638,500.7035
36.8347,497.9125
46.769,1232.114
12.2961,31.8209
39.2814,655.051
49.5588,1471.8458
1.5482,5.7641
18.7619,40.3067
21.8582,70.1202
41.1094,763.3976
0.7858,5.205
29.9711,253.6103
44.6397,967.2417
7.4666,20.3385
5.8671,16.8709
49.9893,1489.3029
41.3154,772.4172
34.9012,434.3956
20.0092,54.5937
42.7128,861.5061
46.1464,1116.3085
36.6472,486.0
19.9649,74.6278
29.2185,227.8414
5.016,5.5241
7.9852,25.5372
39.1736,633.1924
1.5628,7.0201
2.5549,12.6982
25.4504,132.993
8.6094,18.2056
14.7558,36.4892
20.0017,81.5105
26.1605,140.967
14.2484,50.5479
24.229,104.8377
18.5972,48.4842
4.1435,19.6766
43.3697,923.4094
14.1402,42.1181
30.5077,217.5746
28.533,196.0486
10.0384,20.2692
1.5949,15.5562
42.8609,885.3733
24.9347,101.5622
20.7819,76.6375
38.1692,602.7286
1.7546,8.3795
38.2842,565.5959
20.5048,69.1432
27.626,171.0872
37.6467,555.5262
27.3858,179.0534
3.1824,17.3142
36.4572,485.4367
39.3384,597.8862
23.1485,101.8503
22.0091,81.8122
12.6711,27.227
32.2437,308.1913
44.1112,964.7216
32.8328,318.5373
38.5891,591.3157
41.889,811.4463
11.3846,16.7865
20.165,90.7986
21.8544,59.2205
27.9891,175.8711
2.5542,9.7324
29.4615,180.7407
4.5172,20.0798
40.3478,709.3003
48.1548,1353.2434
14.559,7.7279
25.3801,121.3476
41.1771,725.3618
15.8012,46.8718
7.9731,22.1258
36.9792,500.7927
34.9482,415.3717
28.5403,217.9014
47.2274,1210.2293
47.7606,1228.6876
43.0913,866.2887
14.7217,24.9048
11.3458,11.7602
41.8035,808.1799
32.6029,378.7158
19.8667,65.5596
20.5468,77.3924
42.6813,856.6681
8.246,17.1663
47.2043,1252.8126
31.6974,301.0172
39.5888,630.7772
18.6062,59.5152
29.3861,229.1775
37.5245,571.4645
21.813,83.2053
24.448,109.655
29.1458,214.1601
3.264,13.9812
43.173,879.0835
43.3472,878.7985
14.1427,16.2669
44.0031,927.5802
37.2852,533.5917
24.2113,117.629
17.4534,48.3033
20.029,61.5988
26.7675,166.4261
20.6848,70.9538
21.0699,84.7689
10.2359,22.0941
35.4198,449.6931
30.5186,291.3549
49.5959,1458.7944
7.1481,30.3199
5.7755,22.9989
25.845,163.0312
7.6843,25.6662
30.57,232.4877
9.8861,18.57
24.2016,100.1505
30.6044,258.6232
22.9562,74.4673
16.0673,58.2368
39.1376,658.255
42.7474,809.6391
13.9747,29.1698
40.6883,754.9704
19.6425,84.6656
24.4324,103.7286
11.6643,21.2594
31.3236,298.5668
5.1362,17.5481
29.6227,225.49
49.4869,1453.2706
37.698,539.3156
44.7625,974.9494
23.2634,110.7104
7.1911,18.536
14.4942,24.8003
2.5466,11.2495
25.1404,118.0369
32.5184,306.8247
21.2817,44.6017
28.2039,191.1381
16.103,28.0613
4.3843,11.6736
21.6567,94.5575
27.4351,148.8616
49.1335,1413.9128
17.4289,43.0748
33.9207,379.9746
41.149,818.2998
16.836,17.0625
46.5036,1173.6108
17.0077,42.4071
48.4932,1366.4714
0.2076,0.8555
31.7452,315.8776
39.5173,648.2346
14.075,33.8446
5.9408,25.1775
1.316,5.2213
3.8129,17.3986
27.1974,168.8064
41.9745,824.2526
3.2502,11.8918
5.7477,18.1478
0.3546,6.3442
14.1856,9.9158
46.0702,1178.6506
13.8868,25.2107
22.0966,100.1503
9.03,28.3198
5.9026,18.4445
9.2015,15.3186
10.6006,24.3764
6.6014,32.3561
39.5985,605.5891
23.9146,125.5912
27.0345,158.4489
18.7951,17.4463
10.6161,7.3862
4.7857,11.2705
3.8887,9.2557
9.3386,19.8755
42.5238,852.1236
10.9056,29.2981
17.8055,56.2327
28.6803,196.4329
25.6195,163.0105
33.3244,368.7006
9.7963,35.7248
26.25,160.6501
38.4107,574.9389
19.4366,48.2972
48.5975,1324.2635
28.9397,197.6047
33.7738,370.1093
23.0085,85.809
42.9068,868.6377
22.6292,98.2962
47.1198,1210.1471
15.4438,67.8026
43.3044,897.1635
32.0037,351.0664
39.9728,663.4716
1.9813,7.1216
13.9363,47.7669
42.3692,861.8308
15.9849,34.3547
35.6615,432.8805
49.6102,1490.1657
8.9407,22.0828
20.9355,90.8103
8.3398,13.1862
7.7989,18.424
31.6888,307.059
9.6497,25.3524
24.1844,101.4023
48.8993,1398.6952
16.7232,40.0812
43.6941,906.0392
19.8786,78.7599
13.217,6.4976
16.879,33.651
6.4716,24.3863
33.9814,393.7756
25.5001,132.7028
30.7301,236.4917
15.2243,22.4493
32.7079,309.4089
8.3135,7.3208
32.6584,359.5778
4.1488,25.922
20.0736,53.1116
30.5267,222.4438
42.7803,870.6654
40.6395,722.9147
26.3948,168.7737
44.1802,977.7101
25.3446,135.2242
25.9066,126.6442
36.0556,466.0607
43.9013,976.3328
30.1756,277.9152
47.2152,1232.8613
11.706,27.8694
46.223,1134.0011
11.1605,27.6352
26.3681,127.2402
39.822,691.1663
40.099,730.9965
13.9801,27.4067
49.2962,1439.3968
4.1221,10.1201
1.8357,14.8153
42.0923,809.8838
40.969,723.0143
35.6696,456.3378
42.5536,838.2705
6.9642,14.7736
4.8748,12.1583
48.4732,1295.8565
31.2495,258.8036
46.0004,1156.9617
45.3315,1088.0611
32.6917,328.0391
31.4609,285.9189
18.0613,30.33
7.5406,26.8358
34.3616,383.151
40.9112,755.7524
27.2767,165.7034
2.6384,8.885
7.3314,30.8778
5.1878,16.8645
32.9258,354.9499
28.283,203.1704
23.3784,90.0716
27.2161,189.749
13.8701,18.2192
40.2559,684.0246
16.4944,26.2313
32.2506,310.966
19.6046,59.279
3.7011,8.9932
12.9219,18.7121
48.2584,1322.3102
9.6078,30.0016
5.3359,12.1489
14.6285,38.9951
43.9085,931.1601
15.3707,38.4353
20.9273,87.3069
15.5728,46.4839
49.4498,1445.5563
49.9938,1502.6225
24.1904,87.8671
39.2628,665.1763
11.081,16.1455
18.7773,45.7905
33.999,390.8728
14.3878,15.8005
11.3125,24.4449
46.1197,1175.7358
12.2905,35.4155
3.058,11.3391
37.5793,573.6455
12.2391,27.9602
22.5642,111.3144
5.6667,10.0653
3.5189,19.9485
23.0762,109.9373
16.9207,41.8607
25.3457,128.3803
48.2926,1283.8652
20.4287,73.3035
30.1726,267.877
4.97,9.0057
44.3073,1003.1833
40.3125,701.6638
26.1681,150.1112
9.2505,24.2226
21.3549,101.7036
14.9395,31.8442
49.7264,1479.0873
24.5928,117.9601
21.1694,59.4916
8.536,15.6948
12.0315,23.1111
35.6082,455.6953
26.792,199.9547
17.9658,37.3434
14.921,39.9217
10.1169,31.2793
1.7915,11.7109
48.8598,1421.3323
37.6802,554.3206
46.4008,1155.6363
20.6863,87.5292
43.4822,898.2896
12.8869,36.8295
25.5408,146.6914
10.2037,35.8472
38.5398,582.4915
24.9303,117.9979
26.86,167.4982
42.9868,863.4474
36.9869,497.9087
48.3167,1376.6879
20.3263,71.4311
23.1266,105.7205
30.8054,242.5788
22.7203,90.4335
21.0388,88.0582
17.0945,52.6524
41.611,806.4147
26.7211,194.7189
30.4094,225.1908
10.2834,29.0711
12.6636,28.3656
17.0557,30.4723
23.3219,95.1494
2.292,12.6487
44.4307,972.0163
45.1952,1086.221
33.1178,352.501
15.871,39.6621
19.3274,36.3357
36.7291,508.6076
14.3859,23.9345
30.485,241.6421
45.3229,1065.3894
20.5813,72.5933
29.3937,251.394
46.4366,1166.645
17.095,57.6538
38.006,541.7675
37.7806,563.654
46.4319,1173.0988
42.9436,868.2756
37.4665,510.011
31.8621,313.9451
12.1353,33.7826
33.5654,371.1399
13.8945,27.617
22.057,75.2295
35.514,449.1591
33.7772,395.7857
20.1198,63.3929
9.2155,21.2073
24.2587,120.0737
13.5716,10.5023
12.8462,25.6185
16.407,43.0166
35.3413,430.4746
24.9146,140.7084
18.7212,45.5504
45.0397,1019.9059
35.3684,444.956
24.7832,159.7185
21.1223,68.536
40.963,730.6904
8.7289,15.9014
33.2413,324.9553
1.1487,3.0172
0.4473,3.8027
46.596,1129.5787
25.748,153.5747
15.8244,54.6681
39.7553,701.6683
49.2429,1417.0741
1.8172,11.2576
1.9942,8.2778
42.7536,799.918
27.8801,194.8665
44.1488,952.4694
34.7627,460.5825
23.5822,93.9958
8.1512,24.3585
19.5541,69.4534
39.3785,659.0379
11.7725,21.955
35.6471,467.809
12.4425,30.5959
23.2304,99.1822
4.3631,8.7021
22.8044,100.6973
30.6739,286.2702
28.2096,211.63
20.3827,79.7689
18.5478,39.6688
13.8424,39.0422
38.3785,533.0964
39.1536,634.9136
24.2031,124.8777
19.1898,55.2896
31.9074,263.8284
27.9308,183.3479
33.396,371.8309
15.3702,43.8438
39.4386,678.5279
15.9055,30.8387
20.9943,87.3489
6.7079,27.7301
42.7829,847.4378
32.2493,328.932
11.8408,26.024
42.6007,849.5164
35.2692,436.9532
22.1648,95.7798
49.4932,1487.4306
16.9268,39.1306
5.0675,11.1068
36.6996,530.371
37.8767,558.3728
3.0424,10.7382
40.989,765.0767
38.8195,624.8751
46.4869,1166.3404
6.0156,14.7643
30.0804,239.7146
11.0492,27.2415
20.0322,57.8868
13.328,24.7918
22.52,78.0349
5.7325,22.7755
15.2454,27.2695
3.6388,16.8948
24.6424,121.3034
14.9045,25.8483
29.5564,262.9282
22.8767,95.9797
12.2683,14.2558
5.2367,28.42
37.6905,576.1913
31.6933,285.8148
1.7432,9.6517
49.4693,1470.5825
32.1603,320.8069
10.4383,30.3691
42.0408,817.4151
44.1168,956.5103
28.7269,209.4428
44.2901,953.5048
1.5557,7.6938
47.2638,1234.3191
2.9545,14.7285
32.1553,343.6424
17.3601,31.2882
2.0617,16.7449
46.4715,1173.2288
6.8543,3.9405
42.7018,891.6057
16.5842,37.5538
37.0841,552.8263
12.7856,20.3013
29.2134,213.2115
39.9977,699.9202
28.3524,168.8155
15.397,25.8858
11.7484,10.7358
8.8228,13.6932
41.9567,847.884
30.586,241.6786
25.483,124.0045
12.5541,-0.5924
21.7443,71.0056
31.0411,216.4984
3.6869,16.0658
18.0997,56.6377
12.0512,28.6364
32.3611,288.801
30.3528,251.1962
15.0408,36.7788
2.1774,9.1384
9.2224,11.4292
8.0871,26.9845
28.4629,179.5821
8.5476,24.139
24.1685,113.4322
30.765,292.0962
43.9903,1014.4644
12.3269,19.9179
9.3771,12.3425
8.7454,21.9065
18.0854,47.6159
32.4941,334.5281
33.6259,350.1593
10.627,16.3883
6.6485,18.4248
22.489,93.344
7.1454,12.0358
40.6647,720.4642
4.2857,15.4147
37.6295,562.1471
2.2281,10.5426
40.3685,731.5973
31.3949,297.3104
16.1864,17.0287
20.3354,62.0343
33.7135,391.6883
9.3628,14.2545
44.527,1005.7535
24.1961,119.2437
38.031,572.2435
25.3841,127.8916
22.6687,92.0918
23.5338,95.1257
18.2199,39.3629
36.6644,518.6544
42.323,826.8492
42.7344,920.932
6.1452,9.6267
38.0923,575.1995
10.0777,15.5476
0.7077,7.8921
13.8454,17.1501
14.7141,42.6592
40.5085,730.7658
37.1456,500.2413
4.3258,14.0653
16.3655,42.594
12.6399,34.5988
29.8132,247.3389
27.1214,165.1802
33.9777,421.2694
45.5454,1112.8673
21.1116,59.9894
32.8306,335.704
45.9258,1167.7145
27.1299,175.703
15.4832,34.114
20.2047,58.6102
37.7552,530.5118
36.0286,466.7968
37.4459,535.2917
37.1905,492.9893
46.0309,1100.8376
38.2239,600.6024
42.7863,838.1454
28.7282,203.8247
32.2442,322.725
48.3892,1353.4067
43.528,960.6084
38.8903,609.5295
34.3072,392.9788
17.9901,67.3774
27.4515,165.5584
2.8509,12.5471
20.8667,71.9153
5.6836,17.1287
36.4591,510.0453
44.6267,946.4415
8.7867,17.3935
12.3596,31.7432
42.8633,850.6328
29.333,208.966
29.4566,219.6174
28.1875,218.7706
10.9912,24.9802
12.2408,23.6487
47.4872,1222.5357
36.2012,481.0372
4.6127,8.9985
11.2246,4.9264
31.3931,277.3197
14.2449,5.724
12.6615,23.0355
10.1972,31.1874
9.3678,33.4291
30.7052,279.015
45.3019,1087.4806
18.1205,43.5162
6.1633,13.9294
6.3025,21.7127
46.6911,1202.1807
26.4839,161.7784
23.3676,100.9661
44.548,967.9972
25.4049,102.6738
24.0819,112.1643
46.34,1182.2876
23.7755,90.2927
19.609,63.2259
29.1249,226.5902
48.8639,1397.0605
48.1951,1294.424
38.8025,573.0828
25.0141,112.5893
44.0849,966.9608
21.0272,62.0697
32.0431,302.9664
9.0534,19.2478
33.0983,338.2794
13.8777,30.1105
38.6105,578.7025
20.7606,76.9107
19.9806,48.916
37.3542,537.9388
21.3234,67.1432
35.7297,440.792
42.7678,864.227
6.9302,17.8463
24.0032,113.4005
47.2511,1240.2935
40.6279,674.928
48.6833,1378.158
43.0294,893.9686
15.58,34.2986
9.0397,26.8664
10.606,25.3698
10.9229,12.3778
3.8792,22.7066
45.3491,1077.1072
25.1772,110.1561
5.1534,14.039
38.1558,565.0392
16.3495,42.271
3.6448,18.3579
9.5689,22.7091
32.9117,347.6041
39.7209,674.1744
12.7585,4.7859
28.8952,194.9018
0.1435,-4.7196
13.9915,21.0002
9.1635,19.4427
3.9197,8.6723
24.2464,108.5374
31.5877,298.642
2.4142,12.2481
6.9808,16.0904
46.6213,1146.5831
11.2333,29.0284
38.0234,583.8411
37.412,563.738
16.147,28.1143
10.2854,7.26
12.2731,28.7967
28.3384,164.5698
19.1198,53.9935
24.8287,106.4736
40.5995,715.6478
25.1646,107.5816
49.7619,1459.2122
33.3251,338.4175
10.4417,23.6212
25.026,147.7753
40.6895,732.7202
10.9932,19.4164
36.4982,514.0239
1.7691,10.7543
47.1374,1157.3031
33.2018,336.8809
8.2123,16.485
43.7273,926.9054
4.1829,14.0457
20.3559,61.3027
36.8738,529.4822
46.8766,1241.6559
17.5056,43.0637
41.5425,781.0246
9.9179,31.8834
1.852,2.9721
1.5352,5.0644
32.9427,336.1549
7.7949,18.7486
2.6112,14.64
48.8397,1370.9319
12.1764,26.6339
23.1815,122.891
30.6927,276.2237
7.3084,36.1287
17.9227,42.3704
32.4206,317.7852
32.0241,317.3968
42.1187,820.2405
21.9274,79.1772
44.5024,981.1933
34.1414,390.2576
28.149,184.1975
5.9451,19.3046
28.7777,197.5444
29.7741,246.4732
37.9643,550.5109
35.985,454.3429
26.546,133.3802
29.6822,256.3304
38.6399,594.6342
17.6369,47.9461
6.8351,8.3091
43.7275,953.5994
48.2544,1263.4686
21.5223,99.133
49.5165,1439.1561
16.2025,37.9501
3.422,12.9112
28.6657,205.4589
43.4232,905.2406
30.9123,277.1191
0.5704,12.7
0.6905,4.7214
36.2451,520.5452
42.2826,856.966
12.7265,29.8247
23.5595,119.378
48.0584,1358.5324
23.0826,69.2701
6.8771,18.1232
45.5915,1128.7767
24.8089,120.9878
17.2809,38.2235
4.9619,14.3279
22.9676,92.057
38.5067,583.6788
35.8875,464.0812
24.8797,102.7534
36.0048,461.7918
17.603,42.5194
36.7899,466.908
4.3781,14.9616
10.0418,28.1567
43.8984,940.1096
14.7534,23.7058
10.3765,22.1454
4.5412,21.4758
19.7085,63.8172
3.4424,18.3974
24.8993,120.0037
45.9683,1118.5915
39.378,658.1073
2.1296,11.1635
15.0579,19.0915
9.4634,17.4402
3.4403,6.3391
5.5212,19.5473
45.4164,1091.3591
15.5732,42.025
19.672,52.0673
24.3365,102.8994
37.272,533.7866
39.9387,674.4812
48.1901,1361.7913
10.6128,13.5794
15.1232,30.9834
15.7167,24.1453
22.3184,77.1319
40.3895,722.0643
12.0489,26.1543
39.1678,621.7608
10.2816,38.054
35.5364,441.9923
39.9702,690.6733
42.7038,823.099
25.5632,125.3182
16.5029,29.8057
38.642,647.4628
16.1137,25.0121
7.4896,23.7694
41.7509,807.8364
20.6209,84.1117
28.5846,195.6155
45.9304,1139.2791
6.8763,11.6894
27.9035,189.5012
27.9824,210.8606
43.1084,866.9683
17.1288,40.7271
20.1206,77.9044
26.0127,136.5276
8.4433,27.3375
23.586,110.7686
21.8605,71.3123
9.95,17.0211
41.6678,738.4345
21.6086,79.4524
15.3727,31.8544
6.6057,27.2819
4.5784,15.2456
48.0153,1291.5174
49.7582,1464.8251
44.9065,1006.1796
22.9857,115.3536
40.415,746.5618
41.7307,775.2656
15.0605,25.8005
29.3428,215.2205
47.8454,1270.1757
14.0754,32.972
33.178,361.3809
33.1608,314.3971
22.6883,118.6072
24.5674,124.8382
22.8735,80.1448
26.1017,132.1063
7.524,15.2093
39.7579,671.2078
33.0876,393.2481
48.6937,1412.6865
12.3576,26.4014
7.3838,20.2252
17.1934,29.485
25.5361,135.9892
10.33,25.5158
23.084,87.1772
32.1664,287.3112
2.9029,14.5159
37.9257,556.603
46.9916,1212.1261
13.4856,38.2232
38.8335,602.9663
20.9549,45.0163
33.2552,358.3751
37.1765,549.9814
14.8192,26.3724
39.3911,652.3612
5.3451,9.8528
49.3376,1374.8232
16.9175,49.9745
11.2678,13.4277
7.0188,15.0464
40.6279,725.6464
29.3359,230.2191
47.5883,1260.6187
32.4192,336.1238
17.0956,22.3878
41.837,801.0369
14.1336,29.2768
14.613,37.6608
1.5112,5.5618
12.6759,28.0574
13.1456,31.35
14.9463,40.7718
18.4946,74.0515
28.876,194.2576
10.8979,19.8422
31.8744,263.5541
6.7524,6.9369
46.5525,1181.0467
1.4029,9.3578
45.4191,1108.9566
27.4053,201.5412
35.5313,415.0198
14.9873,24.891
8.7726,24.6932
47.37,1265.7057
22.1061,69.6919
24.0776,91.4554
49.2854,1426.7429
16.8698,25.1685
5.0996,18.7269
29.387,228.9512
27.7849,175.828
38.6779,569.8988
47.7584,1276.1571
15.453,43.2614
36.1176,465.6947
21.7817,71.9337
39.2103,607.0617
8.2974,20.4043
25.0927,108.419
3.9516,20.7032
28.1026,190.6432
8.5318,20.1386
48.0062,1295.2348
27.7611,170.8662
26.5158,163.214
48.6193,1369.2951
24.9709,157.898
33.8687,380.5121
2.4294,18.9276
35.4461,421.0534
5.3051,15.1219
39.0337,640.3942
43.8546,985.8829
15.8418,29.9816
43.9187,928.1782
24.1836,136.291
28.6216,231.6801
20.608,43.9521
23.8795,122.5178
45.4227,1076.1368
47.37,1224.0744
22.3489,82.7089
25.7666,129.5317
5.8971,17.4654
16.3485,48.1432
25.7105,160.0814
10.2089,36.7207
28.869,206.4236
34.2956,404.4431
32.533,328.4279
